Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.142585,70
2,0,1.11467,160
3,0,1.109618,255
4,0,1.123184,340
4,1,-1.000272,390
4,2,-1.000272,440
5,2,1.143207,525
5,3,-1.000272,585
6,3,1.140232,670
6,4,-1.000272,775
6,4,-5.448073E-05,776
7,4,1.118775,861
8,4,1.163662,926
9,4,1.101717,1051
10,4,1.124728,1131
10,5,-0.98025,1196
11,5,1.237823,1241
12,5,1.153574,1306
12,6,-1.000272,1381
12,7,-1.000272,1451
12,8,-1.000272,1536
13,8,1.277505,1576
14,8,1.136714,1651
15,8,1.106707,1766
16,8,1.175166,1826
17,8,1.12631,1906
17,9,-1.000272,1951
18,9,1.164678,2021
18,10,-1.000272,2096
18,11,-1.000272,2156
19,11,1.217119,2206
19,12,-1.000272,2266
20,12,1.123184,2351
21,12,1.29002,2391
22,12,1.249728,2431
22,13,-1.000272,2481
22,14,-1.000272,2556
23,14,1.166394,2616
24,14,1.166809,2686
24,15,-1.000272,2751
24,16,-1.000272,2796
25,16,1.151243,2866
25,17,-1.000272,2961
26,17,1.146786,3031
27,17,1.201568,3086
28,17,1.285442,3121
28,18,-0.98025,3171
29,18,1.163662,3236
29,19,-0.98025,3306
30,19,1.114988,3411
31,19,1.082372,3536
32,19,1.136029,3626
32,20,-1.000272,3701
33,20,1.21975,3751
33,21,-1.000272,3826
33,22,-0.98025,3866
33,23,-0.98025,3926
33,24,-1.000272,3986
34,24,1.11409,4096
34,25,-1.000272,4176
35,25,1.07963,4346
36,25,1.12631,4426
37,25,1.096815,4531
38,25,1.344555,4561
39,25,1.195806,4616
40,25,1.151243,4686
41,25,1.074355,4821
41,26,-1.000272,4866
42,26,1.094067,4976
43,26,1.195806,5031
44,26,1.232286,5076
44,27,-1.000272,5131
45,27,1.212494,5181
45,28,-1.000272,5236
46,28,1.073257,5376
47,28,1.208429,5431
48,28,1.133386,5521
48,29,-1.000272,5576
49,29,1.151329,5656
50,29,1.117375,5741
51,29,1.217119,5791
52,29,1.073257,5931
53,29,1.153574,5996
53,30,-1.000272,6051
54,30,1.112087,6141
54,31,-0.98025,6201
54,32,-1.000272,6261
