Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1.000272,110
1,1,1.161018,175
2,1,1.146786,245
3,1,1.217119,295
4,1,1.151243,365
5,1,1.093186,475
6,1,1.10984,590
7,1,1.12021,675
8,1,1.155978,740
9,1,1.208429,795
9,1,-5.448073E-05,796
10,1,1.136714,871
11,1,1.173596,936
12,1,1.087447,1051
13,1,1.166809,1121
14,1,1.113364,1211
15,1,1.256138,1251
16,1,1.204935,1306
17,1,1.129598,1386
18,1,1.228083,1436
19,1,1.10282,1536
19,2,-1.000272,1601
19,3,-0.98025,1686
19,4,-1.000272,1771
20,4,1.110839,1861
20,5,-1.000272,1941
21,5,1.237823,1986
22,5,1.212058,2041
23,5,1.155978,2106
24,5,1.21975,2156
24,6,-1.000272,2226
24,7,-1.000272,2296
25,7,1.113364,2386
26,7,1.184913,2441
27,7,1.201568,2496
28,7,1.146786,2566
29,7,1.169219,2626
30,7,1.099115,2756
30,8,-1.000272,2801
30,9,-1.000272,2871
30,10,-1.000272,2946
30,11,-0.98025,3026
31,11,1.121679,3111
32,11,1.195806,3166
33,11,1.155978,3231
34,11,1.178299,3291
34,12,-1.000272,3356
35,12,1.114988,3461
35,13,-1.000272,3501
36,13,1.078468,3631
37,13,1.121679,3716
38,13,1.17848,3781
38,14,-0.98025,3866
38,15,-1.000272,3911
39,15,1.162607,3981
39,16,-1.000272,4056
40,16,1.184913,4111
40,17,-0.98025,4181
40,18,-1.000272,4221
40,19,-0.98025,4316
41,19,1.172141,4376
41,20,-1.000272,4416
42,20,1.195806,4471
43,20,1.131307,4551
44,20,1.262886,4591
44,21,-1.000272,4681
45,21,1.189242,4741
46,21,1.181546,4796
47,21,1.175166,4856
48,21,1.24363,4901
49,21,1.118775,4986
50,21,1.103083,5106
51,21,1.344555,5136
52,21,1.195806,5191
52,22,-1.000272,5241
53,22,1.107255,5336
54,22,1.201568,5391
54,23,-1.000272,5451
55,23,1.143207,5536
56,23,1.156736,5611
57,23,1.047121,5826
58,23,1.121679,5911
58,24,-1.000272,5971
58,25,-1.000272,6071
59,25,1.183684,6136
59,26,-0.98025,6206
60,26,1.384343,6236
61,26,1.241972,6281
61,27,-1.000272,6356
62,27,1.086864,6506
62,28,-1.000272,6611
63,28,1.184913,6666
64,28,1.151243,6736
64,29,-1.000272,6816
65,29,1.134863,6891
66,29,1.172141,6951
66,30,-0.98025,7011
67,30,1.087447,7126
68,30,1.257845,7171
69,30,1.109618,7266
69,31,-0.98025,7376
70,31,1.203809,7426
71,31,1.140573,7501
71,32,-1.000272,7561
71,33,-1.000272,7606
72,33,1.065517,7761
73,33,1.228083,7811
74,33,1.169219,7871
75,33,1.212494,7921
76,33,1.12021,8006
77,33,1.087447,8121
78,33,1.094966,8226
79,33,1.192035,8281
80,33,1.212494,8331
80,34,-1.000272,8381
81,34,1.181546,8436
82,34,1.203809,8486
82,35,-1.000272,8551
83,35,1.172141,8611
84,35,1.192164,8671
85,35,1.109618,8766
86,35,1.27616,8806
87,35,1.22195,8851
88,35,1.087447,8966
89,35,1.247023,9011
90,35,1.110839,9101
90,36,-0.98025,9141
90,37,-1.000272,9241
90,38,-1.000272,9291
91,38,1.178299,9351
91,39,-0.98025,9426
92,39,1.11876,9531
92,40,-1.000272,9591
92,41,-1.000272,9651
93,41,1.090637,9761
93,42,-0.98025,9911
94,42,1.181546,9966
95,42,1.148981,10036
96,42,1.116837,10141
