Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1,150
0,2,-1,225
0,3,-1,335
1,3,1.076336,470
1,4,-1,575
1,5,-1,655
1,6,-1,780
2,6,1.060606,945
3,6,1.067568,1095
3,7,-1,1240
3,8,-1,1320
3,9,-1,1380
3,10,-1,1470
3,11,-1,1670
3,12,-1,1800
3,13,-1,2005
3,14,-1,2110
3,15,-1,2165
3,16,-1,2215
3,17,-1,2275
4,17,1.075188,2410
5,17,1.053763,2600
5,18,-1,2675
5,19,-1,2730
5,20,-1,2825
5,21,-1,2910
6,21,1.065359,3065
6,22,-1,3125
6,23,-1,3215
7,23,1.071429,3355
7,24,-1,3505
7,25,-1,3585
7,26,-1,3735
8,26,1.06135,3900
8,27,-1,3990
8,28,-1,4095
8,29,-1,4160
8,30,-1,4305
8,31,-1,4395
8,32,-1,4505
8,33,-1,4660
8,34,-1,4780
8,35,-1,4835
9,35,1.075188,4970
10,35,1.054645,5155
11,35,1.068493,5305
11,36,-1,5425
11,37,-1,5505
11,38,-1,5575
11,39,-1,5660
11,40,-1,5765
11,41,-1,5815
11,42,-1,5955
11,43,-1,6050
12,43,1.048544,6260
12,44,-1,6360
13,44,1.05814,6535
14,44,1.071429,6675
14,45,-1,6725
14,46,-1,6795
14,47,-1,6895
14,48,-1,6985
14,49,-1,7070
14,50,-1,7205
14,51,-1,7300
14,52,-1,7435
14,53,-1,7540
14,54,-1,7550
14,55,-1,7640
14,56,-1,7695
14,57,-1,7840
14,58,-1,7940
14,59,-1,7995
14,60,-1,8115
14,61,-1,8175
14,62,-1,8230
15,62,1.053476,8420
15,63,-1,8515
15,64,-1,8620
15,65,-1,8675
15,66,-1,8780
15,67,-1,8840
16,67,1.072464,8980
16,68,-1,9100
16,69,-1,9240
16,70,-1,9285
16,71,-1,9390
16,72,-1,9465
16,73,-1,9600
16,74,-1,9675
16,75,-1,9735
16,76,-1,9870
16,77,-1,9940
16,78,-1,10030
17,78,1.054945,10215
17,79,-1,10260
17,80,-1,10395
17,81,-1,10435
18,81,1.050505,10635
18,82,-1,10705
18,83,-1,10835
18,84,-1,11015
18,85,-1,11150
18,86,-1,11240
18,87,-1,11380
18,88,-1,11435
18,89,-1,11490
18,90,-1,11610
19,90,1.068493,11760
19,91,-1,11875
19,92,-1,11945
19,93,-1,12090
19,94,-1,12160
19,95,-1,12180
19,96,-1,12255
20,96,1.09009,12370
21,96,1.075188,12505
21,97,-1,12575
22,97,1.075188,12710
23,97,1.056497,12890
23,98,-1,12960
23,99,-1,13110
23,100,-1,13225
23,101,-1,13365
23,102,-1,13475
23,103,-1,13620
24,103,1.076923,13750
24,104,-1,13815
24,105,-1,13945
25,105,1.064935,14100
25,106,-1,14160
25,107,-1,14205
25,108,-1,14265
25,109,-1,14355
25,110,-1,14505
25,111,-1,14615
25,112,-1,14705
25,113,-1,14785
26,113,1.06993,14930
