Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1,55
0,2,-1,170
0,3,-1,230
1,3,1.067568,380
2,3,1.076336,515
3,3,1.086207,635
3,4,-1,700
3,5,-1,800
3,6,-1,805
3,7,-1,945
4,7,1.078125,1075
4,8,-1,1215
4,9,-1,1325
4,10,-1,1410
4,11,-1,1540
5,11,1.058824,1710
5,12,-1,1815
6,12,1.066225,1970
6,13,-1,2075
7,13,1.046296,2295
7,14,-1,2360
7,15,-1,2445
7,16,-1,2450
8,16,1.075188,2585
8,17,-1,2655
8,18,-1,2685
8,19,-1,2745
8,20,-1,2800
8,21,-1,2875
8,22,-1,3010
8,23,-1,3095
8,24,-1,3130
8,25,-1,3265
9,25,1.070423,3410
9,26,-1,3470
9,27,-1,3555
10,27,1.075758,3690
10,28,-1,3735
10,29,-1,3780
10,30,-1,3825
10,31,-1,3925
10,32,-1,4000
10,33,-1,4170
10,34,-1,4220
11,34,1.071942,4360
11,35,-1,4425
11,36,-1,4490
12,36,1.067114,4640
12,37,-1,4735
13,37,1.089286,4850
14,37,1.072993,4990
14,38,-1,5070
14,39,-1,5140
14,40,-1,5190
14,41,-1,5235
14,42,-1,5340
14,43,-1,5490
14,44,-1,5550
15,44,1.066225,5705
15,45,-1,5710
15,46,-1,5890
16,46,1.068493,6040
16,47,-1,6095
16,48,-1,6180
17,48,1.048544,6390
18,48,1.067568,6540
18,49,-1,6645
18,50,-1,6760
18,51,-1,6765
18,52,-1,6830
18,53,-1,6845
19,53,1.068027,6995
19,54,-1,7040
19,55,-1,7125
20,55,1.053192,7315
20,56,-1,7430
20,57,-1,7490
20,58,-1,7555
20,59,-1,7630
20,60,-1,7635
21,60,1.063291,7795
21,61,-1,7935
21,62,-1,8015
21,63,-1,8145
21,64,-1,8230
21,65,-1,8285
21,66,-1,8350
21,67,-1,8355
22,67,1.064516,8510
22,68,-1,8565
23,68,1.075188,8700
23,69,-1,8800
23,70,-1,8910
23,71,-1,9000
23,72,-1,9065
23,73,-1,9185
23,74,-1,9245
23,75,-1,9355
23,76,-1,9415
24,76,1.074627,9550
24,77,-1,9675
25,77,1.053192,9865
25,78,-1,9990
26,78,1.054945,10175
26,79,-1,10260
26,80,-1,10355
27,80,1.079365,10485
28,80,1.084034,10605
28,81,-1,10720
28,82,-1,10850
29,82,1.053192,11040
29,83,-1,11160
29,84,-1,11220
29,85,-1,11315
29,86,-1,11365
30,86,1.089286,11480
30,87,-1,11555
30,88,-1,11620
30,89,-1,11755
30,90,-1,11825
31,90,1.071942,11965
31,91,-1,12045
31,92,-1,12180
31,93,-1,12295
31,94,-1,12380
32,94,1.087719,12495
33,94,1.090909,12605
34,94,1.072464,12745
35,94,1.068966,12890
36,94,1.05,13090
36,95,-1,13200
36,96,-1,13320
37,96,1.05291,13510
38,96,1.05618,13690
38,97,-1,13770
39,97,1.079365,13900
40,97,1.081301,14025
40,98,-1,14145
40,99,-1,14275
40,100,-1,14405
40,101,-1,14525
41,101,1.069444,14670
41,102,-1,14745
42,102,1.066667,14895
42,103,-1,14930
42,104,-1,14935
42,105,-1,14965
