Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1,125
0,2,-1,200
1,2,1.067114,350
2,2,1.06993,495
3,2,1.082645,620
3,3,-1,720
4,3,1.077519,850
5,3,1.086957,965
5,4,-1,1085
6,4,1.039683,1340
7,4,1.063291,1500
7,5,-1,1565
7,6,-1,1660
8,6,1.065359,1815
8,7,-1,2030
8,8,-1,2150
8,9,-1,2270
8,10,-1,2290
9,10,1.070423,2435
9,11,-1,2490
9,12,-1,2580
10,12,1.075758,2715
10,13,-1,2830
11,13,1.077519,2960
11,14,-1,3035
11,15,-1,3105
11,16,-1,3210
11,17,-1,3330
11,18,-1,3405
11,19,-1,3515
12,19,1.09009,3630
13,19,1.07874,3760
14,19,1.09434,3870
14,20,-1,3985
14,21,-1,4060
14,22,-1,4105
15,22,1.052083,4300
15,23,-1,4375
15,24,-1,4420
15,25,-1,4535
16,25,1.067568,4685
16,26,-1,4810
16,27,-1,4905
16,28,-1,4990
17,28,1.063694,5150
18,28,1.0625,5310
18,29,-1,5370
18,30,-1,5500
18,31,-1,5565
18,32,-1,5725
18,33,-1,5850
18,34,-1,5955
18,35,-1,6095
18,36,-1,6100
19,36,1.06993,6245
20,36,1.075188,6380
20,37,-1,6430
21,37,1.082645,6555
21,38,-1,6685
21,39,-1,6820
21,40,-1,6955
21,41,-1,7025
21,42,-1,7080
22,42,1.07874,7210
23,42,1.05848,7385
23,43,-1,7515
23,44,-1,7650
24,44,1.060606,7815
25,44,1.089286,7930
25,45,-1,8065
25,46,-1,8130
25,47,-1,8205
26,47,1.067568,8355
27,47,1.068027,8505
27,48,-1,8510
27,49,-1,8635
27,50,-1,8720
27,51,-1,8775
27,52,-1,8915
28,52,1.066225,9070
28,53,-1,9155
29,53,1.060976,9320
29,54,-1,9425
30,54,1.086957,9540
30,55,-1,9675
30,56,-1,9740
30,57,-1,9800
31,57,1.058824,9970
31,58,-1,10035
31,59,-1,10080
31,60,-1,10180
31,61,-1,10235
31,62,-1,10295
32,62,1.070423,10440
32,63,-1,10505
32,64,-1,10555
32,65,-1,10620
32,66,-1,10695
32,67,-1,10715
32,68,-1,10775
33,68,1.062893,10935
34,68,1.076336,11070
35,68,1.075758,11205
36,68,1.07874,11335
36,69,-1,11445
37,69,1.07874,11575
38,69,1.070922,11720
38,70,-1,11855
39,70,1.064103,12015
40,70,1.084034,12135
41,70,1.057471,12310
41,71,-1,12415
41,72,-1,12515
42,72,1.060241,12685
43,72,1.070922,12830
44,72,1.060241,13000
45,72,1.084034,13120
45,73,-1,13195
45,74,-1,13300
45,75,-1,13305
45,76,-1,13445
46,76,1.08547,13565
46,77,-1,13635
47,77,1.064103,13795
48,77,1.064516,13950
49,77,1.081967,14075
49,78,-1,14130
50,78,1.086957,14245
50,79,-1,14295
51,79,1.076336,14430
52,79,1.072464,14570
52,80,-1,14640
53,80,1.071942,14780
53,81,-1,14925
