Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-0.8337112,1245
1,1,1.18611,2665
1,2,-0.8572586,3660
1,3,-0.876013,4620
1,4,-0.7965509,6015
1,5,-0.7049855,8115
1,6,-0.8751829,9025
1,7,-0.9018098,9725
1,8,-0.9627033,10055
1,9,-0.9719488,10290
1,9,-4.480736E-05,10291
2,9,1.100475,11161
3,9,1.055271,11791
4,9,1.157887,12806
4,10,-0.8834357,13866
4,11,-0.9666432,14081
4,12,-0.8564774,15186
4,13,-0.9358754,15871
5,13,1.141641,17021
5,14,-0.9332924,17541
6,14,1.03152,17851
6,15,-0.9295059,18396
6,16,-0.8916537,19261
6,17,-0.9368128,19856
6,18,-0.522761,23496
7,18,1.191699,24896
7,18,0.0208684,25007
7,19,-1.143352,28672
7,20,-1.034502,29442
7,21,-1.058026,30737
7,22,-1.066988,32232
7,23,-1.040775,33142
7,24,-1.060939,34502
7,25,-1.129494,37392
7,26,-1.020163,37842
7,27,-1.063403,39257
7,28,-1.055786,40502
7,29,-1.006721,40652
7,30,-1.087599,42607
7,31,-1.025092,43167
8,31,0.9260672,44817
8,32,-1.029797,45482
8,33,-1.048168,46557
8,34,-1.084239,48437
8,35,-1.037414,49272
8,35,-0.03297845,50008
9,35,0.8854713,51828
10,35,0.7374305,57688
10,36,-1.02554,58258
11,36,0.8969421,60558
12,36,0.9292037,62138
12,37,-1.080833,63943
13,37,0.9357009,65378
14,37,0.8476536,68778
14,38,-1.053321,69968
14,39,-1.05937,71293
15,39,0.8371238,74928
15,39,-0.003629394,75009
16,39,0.7765884,79914
16,40,-1.055562,81154
16,41,-1.006945,81309
16,42,-1.02442,81854
16,43,-1.027109,82459
17,43,0.9585529,83384
18,43,0.8496699,86739
18,44,-1.061611,88114
19,44,0.9567606,89079
20,44,0.9330124,90574
21,44,0.9034392,92729
22,44,0.9287556,94319
23,44,0.9321163,95834
23,44,-0.1871172,100010
23,45,-1.085645,100790
23,45,1.224785,110795
24,45,1.067621,111285
24,45,1.272233,121290
24,46,-0.7478063,123475
25,46,1.581279,128170
25,47,-0.8947278,129110
25,48,-0.5882532,132355
26,48,1.554003,136535
26,48,1.32996,146540
26,48,-4.480736E-05,146541
26,49,0.1169047,155711
27,49,2.261013,164796
27,50,-0.7393411,166781
27,50,1.220964,176786
27,51,-0.4687632,180726
27,52,-0.6871491,183276
27,52,1.242843,193281
27,53,-0.851762,194691
27,54,-0.7873496,196666
27,55,-0.5744153,199551
27,55,-4.480736E-05,199552
27,56,0.107265,208842
27,57,-0.3713215,213482
27,58,-0.5506899,216897
27,58,1.286061,226902
27,58,1.269543,236907
27,59,-0.2856374,242727
27,60,-0.5716089,245987
27,61,-0.7095116,248187
27,62,-0.9631752,248572
