Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.037197,170
1,1,-0.991697,360
1,2,-1.008032,535
1,3,-0.9869058,695
1,4,-0.9971817,860
2,4,0.9976913,1090
2,5,-0.9689166,1220
2,6,-0.9959025,1310
2,7,-0.9776704,1475
3,7,1.041008,1660
3,8,-1.000726,1780
3,9,-0.996434,1925
3,10,-0.978426,2065
3,11,-0.9937097,2180
3,12,-1.00994,2290
4,12,1.002236,2500
4,13,-0.9577969,2660
4,14,-0.9967036,2750
4,15,-1.008542,2875
4,16,-1.016215,3035
5,16,1.006115,3200
5,17,-1.020713,3365
5,18,-0.9702055,3490
5,19,-1.04426,3650
5,20,-1.001629,3810
5,21,-1.028098,3985
5,22,-0.9720297,4190
5,23,-0.9974685,4355
6,23,1.02602,4570
7,23,0.9833016,4765
7,24,-1.043241,4920
7,25,-0.9662561,5080
7,26,-0.9798472,5200
8,26,1.007444,5390
9,26,0.9873779,5550
9,27,-0.9897132,5730
9,28,-1.01034,5830
9,29,-0.9772683,5930
10,29,0.99029,6115
10,30,-0.9896642,6225
11,30,1.025684,6420
11,31,-1.011304,6530
