Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.009248,140
2,0,1.006782,350
3,0,1.005494,605
4,0,1.013005,690
5,0,1.014402,1285
6,0,1.013072,1795
7,0,1.010564,2430
8,0,1.010017,2930
9,0,1.00966,3635
10,0,1.012071,4445
10,0,-5.044807E-05,4446
11,0,1.009392,4701
12,0,1.011902,5391
13,0,1.007452,5696
14,0,1.013866,6271
15,0,1.01788,7101
16,0,1.008775,7286
17,0,0.998297,7941
18,0,1.008889,8376
19,0,1.010399,8476
20,0,1.00665,8851
21,0,1.012195,9801
22,0,1.006353,10316
23,0,1.007458,10546
24,0,1.001574,10991
25,0,1.006408,11251
26,0,1.008796,11371
27,0,1.009359,11681
28,0,1.016594,12226
29,0,1.006155,12841
30,0,1.004285,13166
31,0,1.009338,13631
32,0,1.006659,14006
33,0,1.006558,14626
34,0,1.01751,15106
35,0,1.010188,15471
36,0,1.007538,15736
37,0,1.008044,16696
38,0,1.006533,17206
38,1,-0.9897488,18206
39,1,1.009674,18421
40,1,1.001103,18696
41,1,1.01915,19781
42,1,1.001753,19986
43,1,1.009071,20251
43,2,-0.9879023,20741
44,2,1.00899,21236
45,2,1.00902,21941
46,2,1.006486,22501
47,2,1.009326,22896
48,2,1.0088,23171
49,2,1.000658,23661
50,2,1.009477,23811
51,2,1.006156,24031
52,2,1.001227,24416
52,3,-0.9987634,24496
53,3,1.008024,24721
53,3,0.004540644,25007
54,3,0.9535523,26037
55,3,0.8315569,29382
55,4,-1.09686,31302
55,5,-1.145288,34182
55,6,-1.015134,34482
56,6,0.8517734,37427
57,6,0.9721969,38012
57,7,-1.042125,38847
57,8,-1.071889,40272
58,8,0.9303429,41667
59,8,0.9277961,43112
60,8,0.9097491,44912
61,8,0.8378734,48132
61,9,-1.066592,49452
61,10,-1.017405,49797
61,10,-0.01064451,50008
62,10,0.8881994,52023
63,10,0.9482409,53068
63,11,-1.061043,54278
63,12,-1.141252,57078
63,13,-1.054232,58153
63,14,-1.035819,58863
