Goals,Deaths,Reward,Step 
0,0,0,0
1,0,Infinity,50
2,0,Infinity,125
3,0,Infinity,255
4,0,Infinity,405
5,0,Infinity,730
6,0,Infinity,760
7,0,Infinity,925
8,0,Infinity,1020
9,0,Infinity,1290
10,0,Infinity,1325
10,0,-0.0001004481,1326
10,1,-0.9968553,1471
11,1,Infinity,1586
12,1,Infinity,1866
13,1,Infinity,1936
14,1,Infinity,2131
15,1,Infinity,2256
16,1,Infinity,2661
17,1,Infinity,2956
18,1,Infinity,3381
19,1,Infinity,4161
20,1,Infinity,4301
21,1,Infinity,4491
22,1,Infinity,4726
23,1,Infinity,4826
24,1,Infinity,5201
24,2,-0.9874422,6051
25,2,Infinity,9226
25,3,-0.9695898,10956
26,3,Infinity,11776
27,3,Infinity,12051
28,3,Infinity,12786
29,3,Infinity,12971
30,3,Infinity,13226
31,3,Infinity,13596
32,3,Infinity,13851
33,3,Infinity,14346
34,3,Infinity,14396
35,3,Infinity,14621
35,4,-0.9524666,16166
36,4,Infinity,16256
37,4,Infinity,16296
38,4,Infinity,16411
39,4,Infinity,16661
39,5,-0.9569274,18351
40,5,Infinity,18611
41,5,Infinity,18741
42,5,Infinity,18891
43,5,Infinity,19191
44,5,Infinity,19331
45,5,Infinity,19416
46,5,Infinity,19921
47,5,Infinity,19991
48,5,Infinity,20086
49,5,Infinity,21631
50,5,Infinity,22201
51,5,Infinity,24046
