Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.205808,50
2,0,1.193302,105
3,0,1.13706,180
4,0,1.150565,245
5,0,1.163637,305
6,0,1.241629,350
7,0,1.230286,395
8,0,1.205808,445
9,0,1.141393,515
10,0,1.179041,570
10,0,-5.044807E-05,571
10,2,-2.002978,631
11,2,1.122544,711
12,2,1.247979,751
13,2,1.150565,816
14,2,1.210241,866
14,3,-1.003484,936
15,3,1.09371,1041
16,3,1.301261,1076
17,3,1.201557,1126
18,3,1.201557,1176
19,3,1.160652,1241
20,3,1.261137,1281
21,3,1.166462,1341
22,3,1.179041,1396
23,3,1.169384,1456
24,3,1.230285,1501
24,4,-1.004038,1581
25,4,1.275756,1621
26,4,1.160653,1686
26,5,-1.005199,1791
27,5,1.129547,1866
28,5,1.214867,1916
29,5,1.185902,1971
30,5,1.088787,2081
31,5,1.21024,2131
32,5,1.169383,2191
33,5,1.185902,2246
34,5,1.219949,2291
35,5,1.21995,2336
36,5,1.205809,2386
37,5,1.261137,2426
38,5,1.185902,2481
39,5,1.320811,2516
39,6,-1.002927,2576
40,6,1.219949,2621
41,6,1.175543,2681
42,6,1.261136,2721
43,6,1.155449,2786
44,6,1.109092,2876
45,6,1.219949,2921
46,6,1.214866,2971
46,7,-1.004995,3071
47,7,1.189532,3126
48,7,1.189532,3181
49,7,1.152969,3246
50,7,1.197476,3296
51,7,1.205808,3346
52,7,1.205808,3396
53,7,1.169383,3456
54,7,1.205809,3506
55,7,1.225,3551
56,7,1.201557,3601
57,7,1.175542,3661
58,7,1.24798,3701
59,7,1.166462,3761
60,7,1.247979,3801
60,8,-1.003027,3861
61,8,1.247979,3901
62,8,1.135102,3976
63,8,1.201557,4026
64,8,1.214865,4076
65,8,1.219949,4121
66,8,1.214866,4171
66,9,-1.003229,4236
67,9,1.24163,4281
68,9,1.145721,4351
69,9,1.152969,4416
70,9,1.185903,4471
71,9,1.175542,4531
72,9,1.150566,4596
73,9,1.127541,4676
74,9,1.275756,4716
75,9,1.109092,4806
76,9,1.24163,4851
77,9,1.225,4896
78,9,1.261137,4936
79,9,1.201556,4986
80,9,1.152967,5051
81,9,1.205809,5101
82,9,1.139323,5171
83,9,1.21995,5216
84,9,1.169385,5276
85,9,1.283945,5311
86,9,1.205809,5361
87,9,1.197475,5411
88,9,1.166462,5471
89,9,1.261137,5511
90,9,1.169384,5571
91,9,1.230286,5616
92,9,1.254389,5656
93,9,1.169384,5716
93,10,-1.003532,5786
94,10,1.261136,5826
95,10,1.169385,5886
96,10,1.210241,5936
97,10,1.254389,5976
98,10,1.241629,6021
99,10,1.21995,6066
100,10,1.197475,6116
101,10,1.145721,6186
102,10,1.205808,6236
103,10,1.205809,6286
103,11,-1.002777,6341
104,11,1.175542,6401
104,12,-1.003532,6471
105,12,1.214867,6521
106,12,1.182407,6576
106,13,-1.003786,6651
107,13,1.205809,6701
108,13,1.197474,6751
109,13,1.14572,6821
110,13,1.152966,6886
111,13,1.120963,6966
112,13,1.131349,7041
113,13,1.210241,7091
114,13,1.106568,7181
115,13,1.169385,7241
116,13,1.301262,7276
117,13,1.163637,7336
118,13,1.201557,7386
119,13,1.160653,7451
120,13,1.158008,7516
121,13,1.131349,7591
122,13,1.169385,7651
123,13,1.197476,7701
124,13,1.235822,7746
124,14,-1.002826,7806
125,14,1.095962,7906
126,14,1.292348,7941
127,14,1.152968,8006
128,14,1.24798,8046
129,14,1.201556,8096
129,15,-1.003533,8166
130,15,1.131349,8241
131,15,1.235822,8286
132,15,1.152969,8351
132,16,-1.003281,8416
133,16,1.197475,8466
134,16,1.119167,8551
135,16,1.179042,8606
136,16,1.155448,8671
137,16,1.131349,8746
138,16,1.230285,8791
139,16,1.21995,8836
140,16,1.205809,8886
141,16,1.24163,8931
142,16,1.133201,9006
143,16,1.197476,9056
143,17,-1.003786,9131
144,17,1.283945,9166
145,17,1.225,9211
146,17,1.152969,9276
147,17,1.201557,9326
148,17,1.141394,9396
149,17,1.175542,9456
150,17,1.261138,9496
151,17,1.230284,9541
152,17,1.205808,9591
153,17,1.25439,9631
154,17,1.201557,9681
155,17,1.147982,9751
156,17,1.201556,9801
157,17,1.163638,9861
158,17,1.087906,9971
159,17,1.160653,10036
160,17,1.095964,10136
161,17,1.179041,10191
162,17,1.261136,10231
163,17,1.230285,10276
164,17,1.197476,10326
165,17,1.150564,10391
166,17,1.224999,10436
167,17,1.158008,10501
168,17,1.230286,10546
169,17,1.152968,10611
170,17,1.150564,10676
171,17,1.114757,10761
172,17,1.210241,10811
172,18,-1.005096,10916
173,18,1.205808,10966
174,18,1.101588,11061
175,18,1.158008,11126
176,18,1.141393,11196
177,18,1.193301,11251
178,18,1.091787,11356
179,18,1.193302,11411
180,18,1.225,11456
181,18,1.163637,11516
181,19,-1.003533,11586
182,19,1.225,11631
183,19,1.225,11676
184,19,1.117661,11761
185,19,1.143525,11831
185,20,-1.00328,11896
186,20,1.310731,11931
187,20,1.201556,11981
188,20,1.129547,12056
189,20,1.21024,12106
190,20,1.089938,12211
190,21,-1.00313,12276
191,21,1.225,12321
192,21,1.155448,12386
193,21,1.12754,12466
194,21,1.129548,12541
195,21,1.169383,12601
195,22,-1.00303,12661
196,22,1.182408,12716
197,22,1.169384,12776
198,22,1.182408,12831
199,22,1.268249,12871
200,22,1.179041,12926
201,22,1.175541,12986
202,22,1.185902,13041
203,22,1.201556,13091
204,22,1.25439,13131
205,22,1.15801,13196
205,23,-1.002625,13251
206,23,1.182409,13306
207,23,1.172407,13366
208,23,1.201557,13416
209,23,1.247979,13456
210,23,1.219949,13501
211,23,1.163638,13561
212,23,1.096992,13661
213,23,1.17241,13721
214,23,1.201556,13771
215,23,1.193302,13826
215,24,-1.002372,13876
216,24,1.261137,13916
217,24,1.155448,13981
218,24,1.160653,14046
219,24,1.166462,14106
220,24,1.235822,14151
221,24,1.155448,14216
222,24,1.189529,14271
223,24,1.31073,14306
224,24,1.224999,14351
225,24,1.135104,14426
225,26,-2.00328,14491
226,26,1.292349,14526
227,26,1.205808,14576
228,26,1.235822,14621
