Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1.000109,65
0,2,-0.98025,190
1,2,1.077853,320
1,3,-1.000109,405
1,4,-1.000109,465
1,5,-1.000054,525
1,6,-1.000109,630
1,7,-1.000054,705
1,8,-1.000109,755
1,9,-1.000112,805
1,10,-1.000054,845
1,11,-1.000218,880
1,12,-1.000109,915
1,13,-1.000272,955
1,14,-1.000272,995
1,15,-1.000272,1035
1,16,-1.000112,1075
1,17,-1.000218,1080
1,18,-1.000109,1115
1,19,-1.000272,1160
1,20,-1.000272,1195
1,21,-1.000109,1210
1,22,-1.000109,1250
1,23,-1.000056,1260
1,24,-1.000112,1275
1,25,-1.000109,1300
1,26,-1.000218,1305
1,27,-1.000272,1350
1,28,-1.000218,1355
1,29,-1.000109,1380
1,30,-1.000218,1385
1,31,-1.000218,1390
1,32,-1.000112,1405
1,33,-1.000056,1440
1,34,-1.000272,1485
1,35,-1.000109,1520
1,36,-1.000218,1525
1,37,-1.000056,1545
1,38,-1.000056,1565
1,39,-1.000056,1575
1,40,-1.000272,1615
