Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.348606,175
1,1,-0.8650733,275
1,2,-0.8279703,425
1,3,-0.7470635,560
1,4,-0.9047913,650
1,5,-0.7530563,895
1,6,-0.7706271,1095
1,7,-0.8073487,1235
1,8,-0.7308548,1440
1,9,-0.7495152,1620
1,10,-0.8847687,1710
2,10,1.334647,1930
3,10,1.329862,2280
3,11,-0.9072428,2415
3,12,-0.669698,2600
3,13,-0.9434741,2665
4,13,1.326284,2920
5,13,1.30718,3170
5,14,-0.9234517,3235
5,15,-0.7097428,3420
6,15,1.346307,3675
7,15,1.330823,3910
7,16,-0.7297652,4095
8,16,1.373168,4320
