Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-0.7607669,695
1,1,1.109159,1140
2,1,1.164441,1745
2,2,-0.8897851,2125
3,2,1.120648,2470
3,3,-0.8886079,2865
4,3,1.049494,3005
5,3,1.070437,3300
6,3,1.256029,4175
6,4,-0.8201593,4885
6,4,-4.480736E-05,4886
7,4,1.143973,5351
8,4,1.307016,6506
9,4,1.166817,7241
9,5,-0.7638606,8096
10,5,1.03611,8276
11,5,1.068679,8571
12,5,1.076372,8791
12,6,-0.8199508,9331
13,6,1.056581,9556
13,7,-0.8136776,10256
13,8,-0.6348895,11311
14,8,1.098049,11636
15,8,1.177151,12261
16,8,1.089368,12536
17,8,1.03606,12601
18,8,1.120318,13081
19,8,1.102413,13466
20,8,1.208224,14156
21,8,1.188613,14706
21,9,-0.7315227,15546
22,9,1.092226,15936
23,9,1.156338,16426
24,9,1.073929,16626
25,9,1.128157,17051
26,9,1.128581,17421
27,9,1.156756,18036
28,9,1.286129,19151
29,9,1.033017,19326
30,9,1.105248,19621
30,10,-0.6998799,20456
31,10,1.194049,21206
32,10,1.087574,21546
33,10,1.099146,21926
33,11,-0.801662,22566
34,11,1.311043,23716
35,11,1.121875,24261
36,11,1.113504,24611
36,11,0.120772,25007
36,12,-0.9208993,25937
36,13,-1.040327,26837
36,14,-1.056234,28092
36,15,-1.085359,29997
36,16,-1.104178,32322
36,17,-1.073485,33962
37,17,0.8774507,36697
38,17,0.96505,37477
38,18,-1.053769,38677
39,18,0.901871,40867
39,19,-1.062507,42262
39,20,-1.136664,45312
39,21,-1.084911,47207
39,21,-0.1255065,50008
39,22,-1.14231,50383
40,22,0.9200181,52168
41,22,0.9482471,53323
42,22,0.8772267,56063
43,22,0.9204662,57838
43,23,-1.085135,59738
44,23,0.8996306,61978
45,23,0.8474295,65383
46,23,0.9171056,67233
47,23,0.9292037,68813
48,23,0.9453346,70033
49,23,0.9672903,70763
49,24,-1.132183,73713
49,24,-0.05807082,75009
50,24,0.8325981,77449
50,25,-1.071468,79044
51,25,0.8749863,81834
51,26,-1.040775,82744
52,26,0.827042,86604
53,26,0.9713231,87244
54,26,0.8525825,90534
55,26,0.9168816,92389
56,26,0.8778988,95114
57,26,0.9054556,97224
57,27,-1.046376,98259
57,27,-0.07845836,100010
57,27,2.73757,110015
57,28,-0.6554059,111375
57,28,2.773528,121380
57,29,-0.008145034,124865
57,30,0.4884444,130335
57,30,2.994226,140340
57,30,2.911533,150345
57,31,-0.7307017,151410
57,32,-0.5062296,153235
58,32,1.98554,156635
58,32,-4.480736E-05,156636
59,32,1.489511,158461
60,32,2.596034,163851
60,33,-0.5735678,165296
61,33,2.247935,169401
62,33,2.159714,173311
62,34,-0.9544315,173571
63,34,1.629352,175831
63,35,-0.8168223,176576
64,35,2.438404,181421
64,36,-0.2182598,184121
64,36,-4.480736E-05,184122
64,37,-0.3329345,186692
64,38,-0.9156723,186947
64,39,0.4935292,192202
64,40,-0.1220184,195477
64,41,-0.4319826,197332
64,42,-0.3900647,199602
64,43,0.246663,203887
65,43,1.750723,206457
65,44,-0.7983397,207217
65,45,-0.2339937,210007
65,45,-4.480736E-05,210008
65,46,-0.1489258,213028
65,47,-0.09673142,216198
65,48,-0.5302461,217753
65,49,-0.5659413,219298
65,50,-0.6196661,220613
65,51,-0.6621041,221868
65,52,-0.2645835,224728
65,53,-0.2700353,227338
65,54,-0.1670446,230273
65,55,-0.4394366,232433
65,55,-4.480736E-05,232434
65,56,-0.7232682,233409
65,57,-0.2699668,235949
65,58,-0.644379,237034
65,59,-0.3262131,239334
65,60,-0.9388762,239694
65,61,0.03789032,243419
65,62,-0.5162355,244964
65,63,-0.357118,247254
65,64,-0.6271626,248614
