Goals,Deaths,Reward,Step 
0,0,0,0
1,0,0.999967,345
2,0,0.9999726,590
3,0,0.9999736,780
4,0,0.9999876,925
5,0,1.000009,1240
6,0,0.9999998,1325
7,0,0.9999556,1485
8,0,0.9999894,1550
9,0,0.9999885,1845
10,0,1.000009,1930
10,0,-4.480736E-07,1931
11,0,0.9999985,1961
12,0,1.00001,2421
13,0,0.9999992,2531
14,0,0.9999919,2691
15,0,0.9999792,2751
16,0,0.9999946,2866
17,0,0.9999865,2941
18,0,1.000031,3111
19,0,0.9999996,3356
20,0,1.000004,3546
21,0,1,3691
22,0,1.000021,3931
22,1,-1.000002,4196
23,1,1.000006,4296
24,1,1.000002,4476
25,1,0.9999797,4596
26,1,1.000015,4856
27,1,0.999999,4911
28,1,1.00002,5011
29,1,0.9999955,5066
30,1,0.9999867,5231
31,1,0.9999679,5416
32,1,0.9999877,5586
33,1,0.9999949,5686
34,1,1.000013,5831
35,1,1.000026,5911
36,1,1.000033,6051
37,1,1.00001,6491
38,1,1.000008,6576
39,1,1.000013,6646
40,1,0.9999797,6866
41,1,1.000007,7011
42,1,1.000002,7121
43,1,0.9999954,7286
44,1,0.9999995,7421
45,1,0.9999887,7511
46,1,0.9999746,7611
47,1,0.999975,7796
48,1,1.000026,7896
49,1,0.9999888,7981
50,1,0.9999981,8021
51,1,1.000002,8071
52,1,0.9999978,8136
53,1,0.9999906,8276
54,1,1.000008,8521
55,1,1.00001,8901
56,1,0.9999965,8981
57,1,1.000021,9101
58,1,0.9999653,9191
59,1,0.9999942,9301
60,1,0.9999515,9561
61,1,0.9999657,9686
62,1,0.9999884,9746
63,1,0.9999828,9841
64,1,1.000013,9891
65,1,1.000005,9986
66,1,0.9999791,10456
67,1,1.000024,10811
68,1,0.9999793,11361
69,1,0.9999897,11861
70,1,1.000009,11916
71,1,0.9999909,11946
72,1,0.9999986,12071
73,1,1.000016,12176
74,1,0.9999847,12246
75,1,1.000026,12356
76,1,0.9999799,12486
77,1,1.00001,12616
78,1,0.9999952,12921
79,1,0.9999864,12951
80,1,1.00001,13146
81,1,0.9999751,13266
82,1,1.000006,13431
83,1,1.000013,13511
84,1,0.9999911,13661
85,1,1.00001,13791
86,1,0.9999977,13936
87,1,0.9999989,14041
88,1,1.000001,14291
89,1,0.9999679,14586
90,1,0.9999992,14641
91,1,1.000009,14766
92,1,0.9999906,15216
93,1,0.9999924,15266
94,1,0.9999901,15316
95,1,1.000011,15561
96,1,0.9999883,15611
97,1,0.9999862,15701
98,1,0.9999863,15926
99,1,0.9999533,16346
100,1,0.9999886,16421
101,1,0.9999986,16466
102,1,1.000036,16751
103,1,0.9999966,16826
104,1,0.9999789,16891
105,1,0.999981,16936
106,1,0.9999867,16996
107,1,0.999996,17331
108,1,0.9999695,17696
109,1,1.000004,17851
110,1,1.000019,17941
111,1,0.9999927,18036
112,1,0.9999998,18131
113,1,0.999998,18251
114,1,1.000008,18336
115,1,1.000006,18581
116,1,0.9999592,18871
117,1,1,18931
118,1,1.00002,19031
119,1,1.000002,19141
120,1,0.9999821,19281
121,1,1.000013,19431
122,1,1.000009,19521
123,1,1.000016,19846
124,1,0.9999833,20026
125,1,0.9999942,20221
126,1,0.9999732,20271
127,1,1.000015,20391
128,1,0.9999937,20441
129,1,1.000018,20631
130,1,1.000017,20686
131,1,1.00001,20956
132,1,0.9999657,21201
133,1,0.9999928,21256
134,1,1.000019,21341
134,2,-1.000026,21841
135,2,1.000004,22041
136,2,0.999976,22421
137,2,0.9999971,22466
138,2,0.9999894,22611
139,2,1.000055,22941
140,2,0.9999785,23046
141,2,0.9999946,23161
142,2,1.000008,23316
143,2,1.000004,23636
144,2,0.9999638,23696
145,2,0.9999955,23881
146,2,1.000007,23961
147,2,1.000041,24271
148,2,1.000036,24411
149,2,0.9999886,24546
150,2,1.000002,24591
151,2,0.9999858,24666
152,2,1.000004,24746
153,2,1.000013,24816
154,2,1.000019,24896
155,2,1.000023,24966
155,2,-6.559884E-06,25007
155,3,-1.000419,25927
156,3,0.9997222,26547
156,4,-1.000251,27107
156,5,-1.000112,27357
156,6,-1.001199,30032
156,7,-1.000798,31812
156,8,-1.000634,33227
157,8,0.9994444,34467
158,8,0.9996975,35142
158,9,-1.000083,35327
158,10,-1.000419,36262
159,10,0.9995788,37202
159,11,-1.000634,38617
160,11,0.9997535,39167
160,12,-1.000578,40457
160,13,-1.000751,42132
161,13,0.9997132,42772
