Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-0.8436344,70
0,2,-0.9028845,125
0,3,-0.8244292,210
0,4,-0.9434196,275
0,5,-0.7492427,450
0,6,-0.8060412,565
0,7,-0.6938064,825
0,8,-0.9634965,890
0,9,-0.8098547,1075
0,10,-0.8661084,1190
0,11,-0.8469031,1320
0,12,-0.8255188,1425
0,13,-0.7679032,1575
0,14,-0.8459771,1690
0,15,-0.846086,1805
0,16,-0.8639293,1880
0,17,-0.7903771,2075
0,19,-1.769156,2250
0,20,-0.8496272,2430
0,21,-0.9427114,2485
0,22,-0.8052241,2585
1,22,1.280352,2870
1,23,-0.9234517,2935
1,24,-0.846086,3050
1,25,-0.7865636,3175
1,26,-0.9239964,3250
2,26,1.34895,3490
2,27,-0.8850412,3585
2,28,-0.8070763,3720
2,29,-0.8266084,3845
2,30,-0.7297653,4030
2,31,-0.6743288,4300
2,32,-0.7311271,4510
2,33,-0.8271533,4645
3,33,1.326063,4825
3,34,-0.8849868,4920
3,35,-0.8238844,4995
3,37,-1.749788,5180
3,38,-0.843362,5245
3,39,-0.9632241,5305
3,40,-0.6924444,5540
4,40,1.240349,5740
5,40,1.319669,5940
5,41,-0.826336,6060
5,42,-0.9344845,6110
5,43,-0.9832465,6170
5,44,-0.7662688,6290
5,45,-0.8265539,6415
6,45,1.331474,6645
6,46,-0.9045188,6730
7,46,1.344311,6915
7,47,-0.9229069,6970
8,47,1.385301,7230
