Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.073802,135
2,0,1.048747,340
3,0,1.05101,535
4,0,1.065953,690
5,0,1.062621,850
6,0,1.064244,1005
6,1,-1.000218,1165
6,2,-1.000272,1230
6,3,-1.000163,1275
6,4,-1.000054,1340
6,5,-1.000272,1385
6,6,-1.000054,1405
6,7,-1.000109,1430
6,8,-1.000109,1455
6,9,-1.000272,1500
6,10,-1.000272,1535
6,11,-1.000218,1540
6,12,-1.000272,1575
6,13,-1.000109,1590
6,14,-1.000163,1620
6,15,-1.000272,1665
6,16,-1.000163,1695
6,17,-1.000163,1725
6,18,-1.000109,1750
6,19,-1.000163,1780
6,20,-1.000272,1825
6,21,-1.000163,1855
