Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1,15
0,2,-1,85
0,3,-1,180
0,4,-1,285
0,5,-1,290
0,6,-1,515
0,7,-1,650
0,8,-1,780
0,9,-1,915
0,10,-1,1030
0,11,-1,1105
0,12,-1,1110
1,12,1.056497,1290
1,13,-1,1345
1,14,-1,1525
1,15,-1,1595
1,16,-1,1660
1,17,-1,1710
1,18,-1,1765
1,19,-1,1890
2,19,1.061728,2055
2,20,-1,2175
2,21,-1,2330
2,22,-1,2390
3,22,1.051546,2585
3,23,-1,2735
3,24,-1,2905
3,25,-1,2975
3,26,-1,3165
3,27,-1,3205
3,28,-1,3385
3,29,-1,3625
3,30,-1,3750
3,31,-1,3790
3,32,-1,4120
3,33,-1,4285
3,34,-1,4415
3,35,-1,4575
3,36,-1,4630
3,37,-1,4795
4,37,1.048309,5005
4,38,-1,5190
4,39,-1,5255
4,40,-1,5345
4,41,-1,5425
4,42,-1,5630
4,43,-1,5690
5,43,1.055866,5870
6,43,1.037313,6140
6,44,-1,6245
7,44,1.050505,6445
7,45,-1,6570
7,46,-1,6575
7,47,-1,6580
8,47,1.044843,6805
8,48,-1,6895
8,49,-1,7015
8,50,-1,7115
8,51,-1,7155
8,52,-1,7265
8,53,-1,7495
9,53,1.05814,7670
10,53,1.054348,7855
10,54,-1,7910
10,55,-1,8015
10,56,-1,8095
10,57,-1,8270
10,58,-1,8365
10,59,-1,8400
10,60,-1,8475
10,61,-1,8545
10,62,-1,8660
10,63,-1,8670
11,63,1.042735,8905
11,64,-1,8920
11,65,-1,9150
11,66,-1,9275
12,66,1.050505,9475
12,67,-1,9580
12,68,-1,9640
12,69,-1,9795
12,70,-1,9930
13,70,1.049751,10135
13,71,-1,10245
13,72,-1,10475
13,73,-1,10565
13,74,-1,10715
13,75,-1,10875
13,76,-1,10940
13,77,-1,11005
13,78,-1,11090
13,79,-1,11180
13,80,-1,11260
13,81,-1,11330
14,81,1.047847,11540
14,82,-1,11660
14,83,-1,11765
14,84,-1,11920
15,84,1.041152,12165
15,85,-1,12300
15,86,-1,12385
16,86,1.047619,12595
16,87,-1,12700
16,88,-1,12845
16,89,-1,12900
16,90,-1,12970
16,91,-1,13035
17,91,1.04,13285
18,91,1.057143,13460
18,92,-1,13520
19,92,1.065359,13675
19,93,-1,13750
19,94,-1,13755
19,95,-1,13915
19,96,-1,13990
19,97,-1,14060
19,98,-1,14065
19,99,-1,14185
20,99,1.044053,14415
20,100,-1,14475
20,101,-1,14625
20,102,-1,14685
20,103,-1,14820
20,104,-1,14890
20,105,-1,14950
