Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.090855,110
2,0,1.097033,213
3,0,1.092538,321
3,1,-0.99605,330
4,1,1.096099,434
5,1,1.097985,536
6,1,1.101037,639
7,1,1.089231,751
8,1,1.098955,852
8,2,-0.99605,911
9,2,1.100956,1010
10,2,1.10395,1110
11,2,1.097033,1213
11,3,-0.99605,1264
12,3,1.097408,1371
13,3,1.107472,1464
14,3,1.103038,1561
15,3,1.097985,1663
16,3,1.098955,1764
17,3,1.09829,1870
18,3,1.098955,1971
18,4,-1.000054,2027
19,4,1.100956,2126
20,4,1.092538,2234
21,4,1.103038,2331
22,4,1.093403,2438
23,4,1.101037,2541
23,5,-1.000054,2603
24,5,1.089231,2715
25,5,1.095184,2820
26,5,1.097033,2923
27,5,1.100956,3022
28,5,1.094285,3128
29,5,1.096099,3232
29,6,-1.000054,3303
30,6,1.098955,3404
31,6,1.097033,3507
31,7,-0.99605,3566
32,7,1.09829,3672
32,8,-1.000054,3747
33,8,1.097033,3850
34,8,1.096099,3954
35,8,1.097985,4056
36,8,1.101037,4159
37,8,1.094285,4265
38,8,1.094285,4371
38,9,-0.99605,4422
39,9,1.093403,4529
40,9,1.095184,4634
41,9,1.09829,4740
42,9,1.099946,4840
43,9,1.097985,4942
44,9,1.09404,5053
44,10,-0.99605,5105
45,10,1.100104,5209
46,10,1.095184,5314
46,11,-1.000054,5370
47,11,1.101037,5473
48,11,1.094285,5579
49,11,1.104112,5675
50,11,1.096543,5783
51,11,1.107043,5880
52,11,1.092538,5988
52,12,-0.99605,6067
53,12,1.097985,6169
54,12,1.10395,6269
54,13,-0.99605,6329
54,14,-0.99605,6380
55,14,1.093236,6492
56,14,1.090036,6603
57,14,1.099188,6708
58,14,1.092538,6816
59,14,1.094859,6926
60,14,1.091669,7040
61,14,1.095184,7145
62,14,1.097408,7252
63,14,1.10496,7351
64,14,1.098955,7452
65,14,1.098955,7553
65,15,-0.99605,7613
66,15,1.101986,7711
67,15,1.095184,7816
68,15,1.098955,7917
68,16,-0.99605,7928
68,17,-0.99605,7984
69,17,1.096099,8088
70,17,1.094285,8194
71,17,1.097033,8297
72,17,1.094285,8403
73,17,1.095184,8508
74,17,1.099188,8613
75,17,1.097033,8716
76,17,1.098955,8817
77,17,1.103038,8914
78,17,1.100104,9018
79,17,1.097985,9120
80,17,1.097985,9222
81,17,1.105991,9320
82,17,1.101037,9423
82,18,-0.99605,9475
83,18,1.090855,9585
84,18,1.101989,9687
85,18,1.098955,9788
86,18,1.10296,9889
87,18,1.101989,9991
88,18,1.098955,10092
89,18,1.095184,10197
90,18,1.096099,10301
91,18,1.101037,10404
92,18,1.100104,10508
93,18,1.10395,10608
94,18,1.10496,10707
95,18,1.093403,10814
96,18,1.101986,10912
97,18,1.097985,11014
98,18,1.099946,11114
99,18,1.092538,11222
100,18,1.097985,11324
101,18,1.093403,11431
102,18,1.103038,11528
103,18,1.095184,11633
104,18,1.103038,11730
105,18,1.100104,11834
106,18,1.095184,11939
107,18,1.100956,12038
108,18,1.100956,12137
109,18,1.093403,12244
110,18,1.094285,12350
111,18,1.090855,12460
112,18,1.094285,12566
113,18,1.100104,12670
114,18,1.10296,12771
115,18,1.091689,12880
116,18,1.097985,12982
117,18,1.100104,13086
118,18,1.097985,13188
119,18,1.100104,13292
120,18,1.098955,13393
121,18,1.097033,13496
122,18,1.099946,13596
123,18,1.087665,13710
124,18,1.097985,13812
125,18,1.096099,13916
126,18,1.097985,14018
127,18,1.091689,14127
128,18,1.097985,14229
128,19,-0.99605,14240
128,20,-0.99605,14312
129,20,1.096099,14416
129,21,-0.99605,14467
130,21,1.095184,14572
131,21,1.099946,14672
132,21,1.098955,14773
132,22,-1.000054,14846
133,22,1.098955,14947
