Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.088441,113
2,0,1.085416,230
2,1,-0.99605,305
3,1,1.086902,420
4,1,1.083979,539
5,1,1.090855,649
5,2,-1.000054,769
6,2,1.086152,885
7,2,1.08395,1010
8,2,1.087984,1129
9,2,1.08259,1250
10,2,1.088441,1363
10,3,-0.99605,1433
11,3,1.090036,1544
11,4,-1.000054,1655
12,4,1.087665,1769
12,5,-0.99605,1821
13,5,1.086902,1936
14,5,1.088441,2049
15,5,1.08259,2170
16,5,1.085416,2287
17,5,1.094859,2397
18,5,1.091689,2506
19,5,1.080591,2630
20,5,1.085917,2752
21,5,1.091689,2861
22,5,1.079946,2986
23,5,1.091689,3095
24,5,1.087665,3209
25,5,1.090036,3320
26,5,1.086152,3436
27,5,1.089231,3548
28,5,1.077465,3677
28,6,-1.000054,3780
29,6,1.081913,3902
29,7,-1.000054,3973
30,7,1.078071,4101
31,7,1.083979,4220
32,7,1.092446,4333
33,7,1.085416,4450
34,7,1.086152,4566
35,7,1.090855,4676
36,7,1.08395,4801
37,7,1.090907,4916
38,7,1.089231,5028
39,7,1.081246,5151
39,8,-0.99605,5152
40,8,1.086595,5273
41,8,1.079946,5398
42,8,1.088441,5511
43,8,1.085416,5628
44,8,1.090855,5738
45,8,1.078071,5866
46,8,1.089231,5978
47,8,1.094859,6088
47,9,-1.000054,6186
48,9,1.08259,6307
48,10,-1.000054,6385
49,10,1.086902,6500
49,11,-1.000054,6617
50,11,1.090907,6732
51,11,1.090036,6843
52,11,1.086152,6959
53,11,1.091689,7068
54,11,1.085416,7185
55,11,1.091689,7294
56,11,1.088696,7412
57,11,1.087665,7526
58,11,1.088441,7639
59,11,1.090157,7755
60,11,1.097985,7857
61,11,1.085416,7974
62,11,1.09404,8085
63,11,1.088696,8203
64,11,1.083279,8323
65,11,1.086152,8439
66,11,1.080591,8563
67,11,1.096543,8671
67,12,-0.99605,8726
68,12,1.084691,8844
69,12,1.091669,8958
70,12,1.084691,9076
70,13,-0.99605,9127
71,13,1.087665,9241
71,14,-0.99605,9292
72,14,1.090907,9407
73,14,1.092538,9515
74,14,1.084691,9633
75,14,1.086152,9749
76,14,1.086902,9864
77,14,1.090855,9974
78,14,1.094859,10084
79,14,1.093403,10191
79,15,-0.99605,10258
80,15,1.085416,10375
81,15,1.08259,10496
82,15,1.090907,10611
83,15,1.088441,10724
84,15,1.083979,10843
84,16,-1.000054,10955
85,16,1.091669,11069
86,16,1.083979,11188
87,16,1.091669,11302
88,16,1.092446,11415
88,17,-0.99605,11416
89,17,1.087665,11530
89,18,-0.99605,11648
90,18,1.093236,11760
91,18,1.090036,11871
92,18,1.085416,11988
93,18,1.083979,12107
94,18,1.086902,12222
95,18,1.078071,12350
95,19,-0.99605,12422
96,19,1.090157,12538
97,19,1.092538,12646
98,19,1.084691,12764
99,19,1.083979,12883
100,19,1.076869,13013
101,19,1.090907,13128
102,19,1.087984,13247
103,19,1.08395,13372
104,19,1.090855,13482
105,19,1.085416,13599
106,19,1.078071,13727
107,19,1.086902,13842
108,19,1.081913,13964
109,19,1.083279,14084
110,19,1.086152,14200
111,19,1.084691,14318
112,19,1.087283,14438
113,19,1.080591,14562
113,20,-0.99605,14563
114,20,1.084691,14681
115,20,1.09404,14792
116,20,1.087665,14906
117,20,1.093236,15018
