Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.089818,115
1,1,-0.98025,130
1,2,-1.000272,175
1,3,-1.000272,250
1,4,-1.000272,355
1,5,-1.000272,470
1,6,-1.000272,585
1,7,-0.98025,640
1,8,-1.000272,700
2,8,1.097767,805
2,9,-1.000272,855
2,10,-1.000272,920
2,11,-1.000272,1000
2,12,-0.98025,1130
2,13,-1.000272,1135
2,14,-1.000272,1235
3,14,1.081028,1360
3,15,-0.98025,1365
4,15,1.088223,1480
5,15,1.096086,1615
6,15,1.09849,1745
7,15,1.08225,1905
7,16,-0.98025,2020
7,17,-1.000272,2080
7,18,-1.000272,2185
7,19,-0.98025,2240
7,20,-0.98025,2335
8,20,1.084473,2455
8,21,-0.98025,2490
8,22,-1.000272,2575
9,22,1.084685,2730
10,22,1.108246,2845
11,22,1.065087,3000
11,23,-1.000272,3040
11,24,-0.98025,3115
12,24,1.065953,3270
12,25,-0.98025,3405
13,25,1.067295,3555
14,25,1.088223,3670
14,26,-0.98025,3735
15,26,1.111493,3845
16,26,1.05687,4020
17,26,1.064663,4175
18,26,1.083061,4295
18,27,-1.000272,4375
18,28,-1.000272,4520
18,29,-1.000272,4600
19,29,1.083061,4720
19,30,-1.000272,4790
19,31,-1.000272,4940
20,31,1.093279,5080
20,32,-1.000272,5180
21,32,1.07167,5320
21,33,-1.000272,5335
21,34,-0.98025,5415
21,35,-0.98025,5555
21,36,-0.98025,5590
22,36,1.112343,5700
22,37,-1.000272,5800
22,38,-0.98025,5815
22,39,-1.000272,5945
23,39,1.084473,6065
23,40,-0.98025,6070
23,41,-0.98025,6075
24,41,1.106707,6190
24,42,-0.98025,6195
24,43,-1.000272,6250
24,44,-0.98025,6355
25,44,1.094377,6490
26,44,1.090637,6600
26,45,-0.98025,6695
26,46,-1.000272,6785
27,46,1.10984,6900
27,47,-1.000272,7020
28,47,1.079728,7145
28,48,-1.000272,7275
28,49,-0.98025,7370
29,49,1.079093,7500
29,50,-1.000272,7670
29,51,-0.98025,7765
29,52,-0.98025,7845
30,52,1.095881,7950
31,52,1.113208,8060
31,53,-0.98025,8155
31,54,-1.000272,8335
31,55,-1.000272,8415
32,55,1.09849,8545
33,55,1.083061,8665
33,56,-1.000272,8740
34,56,1.071156,8880
34,57,-1.000272,8935
34,58,-1.000272,8995
35,58,1.102395,9120
36,58,1.104496,9240
36,59,-1.000272,9365
37,59,1.068693,9510
37,60,-0.98025,9560
37,61,-0.98025,9660
37,62,-0.98025,9725
37,63,-0.98025,9800
37,64,-0.98025,9925
38,64,1.067295,10075
38,65,-0.98025,10150
38,66,-1.000272,10190
39,66,1.066842,10340
40,66,1.085935,10460
40,67,-1.000272,10570
41,67,1.103784,10690
42,67,1.081478,10855
43,67,1.103784,10975
44,67,1.067755,11125
45,67,1.074355,11260
46,67,1.098737,11365
46,68,-1.000272,11475
46,69,-1.000272,11590
46,70,-0.98025,11735
46,71,-1.000272,11840
46,72,-1.000272,11890
46,73,-0.98025,11950
47,73,1.081695,12075
47,74,-0.98025,12080
47,75,-0.98025,12135
48,75,1.083761,12255
48,76,-1.000272,12360
48,77,-0.98025,12495
48,78,-1.000272,12650
49,78,1.069658,12795
49,79,-0.98025,12850
50,79,1.102395,12975
50,80,-0.98025,13035
51,80,1.076651,13165
51,81,-1.000272,13245
52,81,1.090637,13355
52,82,-0.98025,13420
53,82,1.077247,13550
53,83,-1.000272,13640
53,84,-1.000272,13735
53,85,-1.000272,13795
54,85,1.076064,13930
54,86,-1.000272,13975
55,86,1.097875,14105
56,86,1.087318,14255
57,86,1.072191,14395
58,86,1.089013,14510
59,86,1.092214,14650
60,86,1.0811,14815
61,86,1.097875,14945
