Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1,35
0,2,-1,95
0,3,-1,100
0,4,-1,180
0,5,-1,230
0,6,-1,325
0,7,-1,395
0,8,-1,510
0,9,-1,580
0,10,-1,635
0,11,-1,755
0,12,-1,780
0,13,-1,900
0,14,-1,970
0,15,-1,975
0,16,-1,980
0,17,-1,1060
0,18,-1,1125
0,19,-1,1195
0,20,-1,1310
0,21,-1,1400
0,22,-1,1495
0,24,-2,1630
0,25,-1,1685
0,26,-1,1765
0,27,-1,1830
0,28,-1,1835
0,29,-1,1945
0,30,-1,1950
0,31,-1,1955
0,32,-1,1960
0,33,-1,2035
0,34,-1,2040
0,35,-1,2100
0,36,-1,2170
0,37,-1,2175
0,39,-2,2245
0,40,-1,2380
0,41,-1,2500
0,42,-1,2620
0,43,-1,2735
0,44,-1,2740
0,45,-1,2815
0,46,-1,2870
0,47,-1,2875
0,48,-1,2955
0,50,-2,3105
0,51,-1,3265
0,52,-1,3270
0,53,-1,3340
0,54,-1,3430
0,55,-1,3485
0,56,-1,3585
0,57,-1,3635
1,57,1.037736,3900
1,58,-1,3935
1,59,-1,4050
1,60,-1,4055
1,61,-1,4160
1,62,-1,4220
1,63,-1,4335
1,64,-1,4390
1,65,-1,4430
1,67,-2,4505
1,68,-1,4560
1,69,-1,4565
1,70,-1,4610
1,71,-1,4675
1,72,-1,4770
1,73,-1,4815
1,74,-1,4945
1,75,-1,5090
1,76,-1,5175
1,77,-1,5225
1,78,-1,5300
1,79,-1,5305
1,80,-1,5335
1,81,-1,5395
1,82,-1,5430
1,83,-1,5545
1,84,-1,5595
1,85,-1,5655
1,86,-1,5770
1,87,-1,5890
1,88,-1,6040
1,89,-1,6120
1,90,-1,6125
1,91,-1,6290
1,93,-2,6350
1,94,-1,6385
1,95,-1,6515
1,97,-2,6650
1,98,-1,6775
1,99,-1,6795
1,100,-1,6800
1,101,-1,6840
1,102,-1,7045
1,103,-1,7080
1,104,-1,7220
1,105,-1,7285
1,106,-1,7365
1,107,-1,7420
1,108,-1,7480
1,109,-1,7485
1,110,-1,7525
1,111,-1,7590
1,112,-1,7665
1,113,-1,7740
1,114,-1,7810
1,116,-2,7870
1,117,-1,7910
1,118,-1,7970
1,119,-1,8115
2,119,1.052356,8310
2,120,-1,8360
2,121,-1,8545
2,122,-1,8625
2,123,-1,8670
2,124,-1,8835
2,125,-1,8840
2,126,-1,8895
2,127,-1,8900
2,128,-1,8960
2,129,-1,9170
2,130,-1,9250
2,131,-1,9290
2,132,-1,9340
2,133,-1,9385
2,134,-1,9390
2,135,-1,9395
2,136,-1,9475
2,137,-1,9625
2,138,-1,9715
2,139,-1,9855
2,140,-1,9910
2,141,-1,10020
2,142,-1,10025
3,142,1.052632,10215
3,143,-1,10220
3,144,-1,10290
4,144,1.082645,10415
4,145,-1,10455
4,146,-1,10520
4,147,-1,10525
5,147,1.163934,10590
5,148,-1,10655
5,150,-2,10715
5,151,-1,10720
5,152,-1,10725
5,153,-1,10730
5,154,-1,10795
5,155,-1,10825
5,156,-1,10830
5,157,-1,10870
5,158,-1,10875
5,159,-1,11015
6,159,1.048544,11225
6,160,-1,11345
6,162,-2,11405
6,163,-1,11505
6,164,-1,11565
6,165,-1,11635
6,166,-1,11700
6,167,-1,11750
6,168,-1,11755
6,169,-1,11810
6,170,-1,11815
6,171,-1,11855
6,172,-1,11920
6,173,-1,11925
6,174,-1,12040
6,175,-1,12140
6,176,-1,12250
6,177,-1,12335
6,178,-1,12340
6,179,-1,12405
6,180,-1,12465
6,181,-1,12540
6,182,-1,12545
6,183,-1,12625
6,184,-1,12715
6,185,-1,12750
6,186,-1,12755
6,187,-1,12800
6,188,-1,12870
6,189,-1,12935
6,190,-1,12975
6,191,-1,12980
6,192,-1,13040
6,193,-1,13140
6,194,-1,13230
6,195,-1,13295
6,196,-1,13350
6,197,-1,13355
6,198,-1,13480
6,199,-1,13560
6,200,-1,13595
6,201,-1,13600
7,201,1.073529,13740
7,202,-1,13745
7,203,-1,13805
7,204,-1,13810
7,205,-1,13925
7,206,-1,13980
7,208,-2,14045
7,209,-1,14105
7,210,-1,14170
7,211,-1,14200
7,212,-1,14290
7,213,-1,14345
7,214,-1,14405
7,215,-1,14445
8,215,1.196078,14500
8,216,-1,14560
8,217,-1,14565
8,218,-1,14620
8,219,-1,14670
9,219,1.151515,14740
9,220,-1,14935
10,220,1.131579,15015
10,221,-1,15020
10,222,-1,15065
10,223,-1,15125
10,224,-1,15300
10,225,-1,15390
10,226,-1,15425
10,227,-1,15430
10,228,-1,15435
10,229,-1,15480
10,230,-1,15525
10,231,-1,15600
11,231,1.078125,15730
11,232,-1,15790
11,233,-1,15855
11,234,-1,15860
11,235,-1,16000
11,236,-1,16065
11,237,-1,16165
11,238,-1,16170
