Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.006696,1435
1,1,-1.000272,1600
2,1,1.025501,1990
3,1,1.032731,2295
4,1,1.044172,2520
5,1,1.049728,2720
6,1,1.040711,2965
7,1,1.073802,3100
8,1,1.082643,3260
9,1,1.058207,3435
10,1,1.061839,3600
11,1,1.029939,3935
12,1,1.01835,4475
12,2,-1.000272,4640
12,3,-1.000272,4945
12,4,-1.000272,5145
13,4,1.026901,5515
14,4,1.029758,5850
15,4,1.029313,6190
16,4,1.059969,6360
17,4,1.059251,6530
18,4,1.065517,6685
19,4,1.069658,6830
20,4,1.03879,7090
21,4,1.052638,7280
22,4,1.055907,7460
23,4,1.05687,7635
24,4,1.062621,7795
25,4,1.063019,7955
26,4,1.054673,8140
27,4,1.053491,8330
28,4,1.056546,8510
28,5,-1.000272,8550
29,5,1.057867,8725
30,5,1.0421,8965
30,6,-1.000272,9130
31,6,1.019808,9630
32,6,1.054673,9815
33,6,1.026976,10185
34,6,1.036358,10460
35,6,1.024541,10865
36,6,1.04437,11090
37,6,1.085935,11210
37,7,-0.98025,11280
38,7,1.04437,11505
39,7,1.088243,11655
39,8,-1.000272,11860
40,8,1.052359,12050
41,8,1.046239,12265
42,8,1.029939,12600
43,8,1.039568,12855
44,8,1.068693,13000
45,8,1.051811,13195
46,8,1.047804,13405
47,8,1.074916,13540
48,8,1.048037,13750
49,8,1.083761,13870
49,9,-1.000272,13955
49,10,-1.000272,14125
49,11,-1.000272,14230
50,11,1.102395,14355
50,12,-1.000272,14435
51,12,1.117789,14540
52,12,1.112343,14650
53,12,1.126133,14745
53,13,-0.98025,14760
54,13,1.077853,14890
55,13,1.101051,15015
