Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1.000272,770
0,2,-1.000272,1105
0,3,-1.00028,1810
1,3,1.087777,1960
1,4,-0.98025,1990
1,5,-0.98025,2525
1,6,-1.00028,2610
1,7,-1.000272,2750
1,8,-0.98025,3245
1,9,-1.000272,3470
2,9,1.01229,4270
2,10,-0.98025,4305
3,10,1.035017,4960
4,10,1.012681,5735
5,10,1.055593,5915
5,11,-1.000272,6200
6,11,1.060902,6445
7,11,1.035254,7090
8,11,1.020346,7575
9,11,1.019808,8075
10,11,1.028381,8425
11,11,1.057773,8690
11,12,-1.000272,8915
11,13,-1.000272,8920
12,13,1.097269,9050
13,13,1.083761,9170
14,13,1.01993,9665
15,13,1.0421,9905
15,14,-1.000272,9910
16,14,1.053782,10095
17,14,1.027428,10460
18,14,1.034015,11165
19,14,1.025044,11560
20,14,1.035959,11840
21,14,1.079728,11965
22,14,1.071156,12105
23,14,1.061839,12270
23,15,-1.000272,12355
23,16,-0.98025,12405
23,17,-0.98025,12480
24,17,1.097767,12585
25,17,1.108246,12700
25,18,-0.98025,12705
26,18,1.069172,12850
27,18,1.073257,12990
28,18,1.058551,13160
29,18,1.056225,13340
29,19,-1.000272,13450
30,19,1.064244,13605
31,19,1.108246,13720
32,19,1.117789,13825
33,19,1.099728,13925
34,19,1.090637,14035
35,19,1.112343,14145
36,19,1.085935,14265
37,19,1.101717,14390
38,19,1.075485,14525
38,20,-1.000272,14615
38,21,-0.98025,14650
39,21,1.114988,14755
40,21,1.075485,14890
40,22,-1.000272,14990
