Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.127277,95
2,0,1.192035,150
3,0,1.175166,210
4,0,1.203809,260
5,0,1.22195,305
6,0,1.117375,390
6,1,-1.000272,580
7,1,1.091471,690
8,1,1.22195,735
9,1,1.156736,810
9,1,-5.448073E-05,811
10,1,1.203809,861
11,1,1.080373,986
11,2,-0.98025,1141
12,2,1.138798,1226
13,2,1.188407,1281
14,2,1.163662,1346
15,2,1.108423,1441
16,2,1.140573,1516
16,3,-1.000272,1726
16,4,-1.000272,1906
17,4,1.204935,1961
18,4,1.121679,2046
19,4,1.195806,2101
19,5,-1.000272,2271
20,5,1.090637,2381
21,5,1.153574,2446
22,5,1.093824,2581
23,5,1.12631,2661
24,5,1.097767,2766
25,5,1.156736,2841
25,6,-1.000272,2996
26,6,1.085198,3116
27,6,1.232286,3161
28,6,1.212494,3211
29,6,1.109618,3306
30,6,1.178299,3366
30,7,-1.000272,3471
31,7,1.192035,3526
32,7,1.089818,3641
33,7,1.247023,3686
33,8,-1.000272,3856
34,8,1.092743,3996
35,8,1.169219,4056
36,8,1.161018,4121
36,9,-1.000272,4301
37,9,1.154885,4376
38,9,1.103894,4476
38,10,-0.98025,4596
39,10,1.166809,4666
40,10,1.181546,4721
41,10,1.188407,4776
42,10,1.063422,4936
43,10,1.14962,5016
44,10,1.188407,5071
45,10,1.124728,5151
45,11,-1.000272,5376
46,11,1.195806,5431
47,11,1.123184,5516
48,11,1.376893,5546
49,11,1.110839,5636
49,12,-0.98025,5751
50,12,1.100738,5851
50,13,-0.98025,5906
51,13,1.227,5951
52,13,1.151243,6021
53,13,1.093186,6131
54,13,1.158458,6196
55,13,1.075485,6331
56,13,1.10282,6431
57,13,1.17848,6496
58,13,1.124728,6576
59,13,1.060703,6741
60,13,1.062228,6901
61,13,1.181546,6956
62,13,1.090637,7066
62,14,-1.000272,7271
63,14,1.162607,7341
64,14,1.192164,7401
65,14,1.33225,7436
66,14,1.181546,7491
66,15,-1.000272,7661
66,16,-0.98025,7766
67,16,1.127933,7846
68,16,1.138616,7921
69,16,1.136714,7996
70,16,1.134863,8071
71,16,1.171265,8141
72,16,1.134863,8216
73,16,1.169219,8276
73,17,-0.98025,8391
73,18,-0.98025,8566
73,19,-0.98025,8686
74,19,1.117375,8771
75,19,1.155978,8836
76,19,1.116007,8926
77,19,1.12076,9026
78,19,1.153083,9101
79,19,1.26975,9141
79,20,-1.000272,9281
80,20,1.217119,9331
81,20,1.089818,9446
82,20,1.085935,9566
83,20,1.217119,9616
84,20,1.158458,9681
85,20,1.088223,9796
86,20,1.163662,9861
86,21,-1.000272,10041
86,22,-1.000272,10186
87,22,1.181546,10241
88,22,1.293845,10276
89,22,1.163662,10341
90,22,1.110659,10451
91,22,1.201568,10506
92,22,1.195806,10561
93,22,1.227,10606
94,22,1.217119,10656
94,23,-1.000272,10776
95,23,1.155978,10841
96,23,1.096673,10971
96,24,-0.98025,11101
97,24,1.22195,11146
97,25,-1.000272,11296
98,25,1.163662,11361
99,25,1.21975,11411
100,25,1.10282,11511
101,25,1.237823,11556
102,25,1.085935,11676
103,25,1.249728,11716
104,25,1.223832,11766
104,26,-1.000272,11881
105,26,1.203809,11931
106,26,1.192035,11986
107,26,1.099115,12116
108,26,1.099728,12216
108,27,-1.000272,12361
109,27,1.096815,12466
110,27,1.169219,12526
111,27,1.101051,12651
112,27,1.106111,12746
113,27,1.103894,12846
114,27,1.098737,12951
115,27,1.112087,13041
116,27,1.097767,13146
117,27,1.103894,13246
118,27,1.093186,13356
119,27,1.098737,13461
120,27,1.17848,13526
121,27,1.24363,13571
122,27,1.175166,13631
122,28,-1.000272,13801
123,28,1.17848,13866
124,28,1.099728,13966
124,29,-1.000272,14161
125,29,1.136714,14236
126,29,1.083061,14356
127,29,1.103784,14476
128,29,1.241972,14521
129,29,1.094966,14626
129,30,-0.98025,14766
130,30,1.203809,14816
130,31,-1.000272,14841
131,31,1.228083,14891
132,31,1.110659,15001
133,31,1.11409,15111
134,31,1.228083,15161
135,31,1.172141,15221
136,31,1.076651,15351
137,31,1.113364,15441
138,31,1.163662,15506
139,31,1.18104,15571
139,32,-1.000272,15766
140,32,1.163662,15831
141,32,1.075306,16011
141,33,-1.000272,16016
142,33,1.146786,16086
143,33,1.166809,16156
143,34,-1.000272,16306
144,34,1.192035,16361
145,34,1.175166,16421
146,34,1.192164,16481
147,34,1.285442,16516
148,34,1.155978,16581
149,34,1.195806,16636
150,34,1.192164,16696
151,34,1.090637,16806
152,34,1.086684,16921
153,34,1.208429,16976
154,34,1.172141,17036
155,34,1.076568,17216
156,34,1.127933,17296
157,34,1.079093,17426
158,34,1.138616,17501
158,35,-1.000272,17656
159,35,1.18104,17721
160,35,1.158458,17786
161,35,1.161018,17851
162,35,1.07065,17996
163,35,1.252308,18041
164,35,1.07272,18181
165,35,1.22195,18226
166,35,1.305464,18261
167,35,1.118775,18346
168,35,1.256138,18386
169,35,1.195806,18441
170,35,1.22195,18486
171,35,1.17848,18551
172,35,1.195806,18606
173,35,1.232286,18651
174,35,1.12964,18746
175,35,1.153574,18811
176,35,1.116007,18901
177,35,1.198321,18961
178,35,1.184913,19016
179,35,1.107255,19111
180,35,1.116007,19201
181,35,1.212494,19251
182,35,1.178299,19311
183,35,1.131307,19391
184,35,1.12021,19476
184,36,-1.000272,19586
185,36,1.228083,19636
186,36,1.282908,19676
187,36,1.098737,19781
188,36,1.121679,19866
188,37,-1.000272,19986
189,37,1.118775,20071
190,37,1.227,20116
191,37,1.21975,20166
191,38,-1.000272,20451
192,38,1.155978,20516
192,39,-1.000272,20681
192,40,-1.000272,20806
193,40,1.18104,20871
193,41,-1.000272,21056
194,41,1.192035,21111
195,41,1.10282,21211
195,42,-1.000272,21366
196,42,1.188407,21421
197,42,1.237823,21466
198,42,1.203809,21516
199,42,1.12631,21596
200,42,1.103894,21696
200,43,-1.000272,21926
201,43,1.138616,22001
201,44,-1.000272,22161
201,45,-1.000272,22286
202,45,1.249728,22326
202,46,-1.000272,22496
203,46,1.081695,22621
204,46,1.192035,22676
205,46,1.160595,22751
206,46,1.186417,22811
207,46,1.175166,22871
207,47,-1.000272,22981
208,47,1.166809,23051
208,48,-1.000272,23236
208,49,-1.000272,23401
209,49,1.081695,23526
210,49,1.188407,23581
211,49,1.181546,23636
212,49,1.293845,23671
213,49,1.087447,23786
214,49,1.148981,23856
215,49,1.103784,23976
216,49,1.136714,24051
217,49,1.160595,24126
218,49,1.12021,24211
219,49,1.186417,24271
220,49,1.192035,24326
221,49,1.217119,24376
222,49,1.085935,24496
222,50,-1.000272,24661
223,50,1.215828,24716
224,50,1.227,24761
225,50,1.136714,24836
226,50,1.201568,24891
227,50,1.160595,24966
227,50,-5.448073E-05,25007
228,50,1.133386,25097
228,51,-1.000272,25227
229,51,1.107255,25322
229,52,-1.000272,25437
230,52,1.138616,25512
231,52,1.161018,25577
232,52,1.041922,25817
233,52,1.11409,25927
233,53,-1.000272,26067
233,54,-0.98025,26207
234,54,1.11975,26307
235,54,1.148981,26377
236,54,1.091471,26487
237,54,1.129598,26567
238,54,1.126133,26662
239,54,1.12021,26747
240,54,1.043018,26982
241,54,1.080373,27107
241,55,-1.000272,27237
242,55,1.173596,27302
242,56,-1.000272,27392
242,57,-0.98025,27482
243,57,1.166394,27542
244,57,1.11467,27632
244,58,-0.98025,27737
245,58,1.055907,27917
245,59,-1.000272,28112
246,59,1.128446,28207
247,59,1.175166,28267
248,59,1.083761,28387
248,60,-1.000272,28547
248,61,-1.000272,28707
249,61,1.12076,28807
249,62,-0.98025,29072
249,63,-0.98025,29262
250,63,1.142585,29332
250,64,-0.98025,29492
251,64,1.188407,29547
251,65,-1.000272,29702
252,65,1.189242,29762
252,66,-1.000272,29957
253,66,1.095881,30062
254,66,1.133386,30152
255,66,1.133061,30227
255,67,-1.000272,30407
256,67,1.089818,30522
257,67,1.158639,30597
257,68,-1.000272,30877
257,69,-1.000272,31017
258,69,1.153083,31092
258,70,-0.98025,31227
259,70,1.055283,31407
260,70,1.232516,31457
260,71,-1.000272,31567
261,71,1.078468,31697
262,71,1.095881,31802
263,71,1.122843,31902
264,71,1.113364,31992
265,71,1.142585,32062
265,72,-1.000272,32247
266,72,1.103894,32347
267,72,1.129598,32427
268,72,1.12021,32512
269,72,1.077853,32642
269,73,-0.98025,32887
270,73,1.078922,33057
270,74,-1.000272,33192
270,75,-0.98025,33332
271,75,1.155978,33397
271,76,-0.98025,33567
272,76,1.103894,33667
273,76,1.212494,33717
274,76,1.161018,33782
274,77,-0.98025,34002
275,77,1.101768,34102
276,77,1.204935,34157
277,77,1.112087,34247
278,77,1.176,34312
279,77,1.133061,34387
279,78,-1.000272,34512
279,79,-0.98025,34632
280,79,1.129598,34712
281,79,1.09232,34822
282,79,1.183684,34887
283,79,1.158458,34952
284,79,1.082372,35077
285,79,1.117375,35162
285,80,-1.000272,35217
