Goals,Deaths,Reward,Step 
0,0,0,0
1,0,1.117789,105
2,0,1.169004,175
2,1,-0.98025,440
3,1,1.227,485
3,2,-1.000272,625
4,2,1.151243,695
5,2,1.199728,745
6,2,1.333061,775
7,2,1.199728,825
8,2,1.192035,880
8,2,-5.448073E-05,881
9,2,1.065622,1101
10,2,1.161018,1166
11,2,1.107469,1281
12,2,1.269998,1321
12,3,-1.000272,1451
12,4,-1.000272,1576
12,5,-1.000272,1751
13,5,1.091471,1861
14,5,1.090637,1971
14,6,-1.000272,1976
14,7,-1.000272,2096
15,7,1.199728,2146
15,8,-0.98025,2211
16,8,1.107255,2306
17,8,1.208429,2361
17,9,-0.98025,2521
18,9,1.169219,2581
19,9,1.083061,2701
20,9,1.163662,2766
21,9,1.169219,2826
22,9,1.133061,2901
23,9,1.163662,2966
24,9,1.081028,3091
24,10,-1.000272,3296
25,10,1.161018,3361
26,10,1.164678,3431
27,10,1.12631,3511
28,10,1.13211,3601
29,10,1.121679,3686
30,10,1.136029,3776
31,10,1.247023,3821
32,10,1.142585,3891
33,10,1.223832,3941
34,10,1.175166,4001
34,11,-1.000272,4226
35,11,1.223832,4276
36,11,1.074916,4411
37,11,1.164678,4481
38,11,1.227,4526
38,12,-1.000272,4861
39,12,1.178299,4921
39,13,-0.98025,5046
40,13,1.11467,5136
41,13,1.181546,5191
42,13,1.081695,5316
43,13,1.17848,5381
44,13,1.084473,5501
45,13,1.195806,5556
46,13,1.178299,5616
47,13,1.081695,5741
48,13,1.161018,5806
49,13,1.077247,5936
50,13,1.175166,5996
51,13,1.163662,6061
52,13,1.176,6126
53,13,1.108423,6221
54,13,1.103894,6321
55,13,1.094067,6431
56,13,1.12631,6511
57,13,1.184913,6566
58,13,1.089013,6681
59,13,1.169219,6741
59,14,-1.000272,6926
60,14,1.151243,6996
60,15,-1.000272,7121
61,15,1.269998,7161
62,15,1.080726,7326
63,15,1.155978,7391
64,15,1.097767,7496
65,15,1.144655,7566
66,15,1.097767,7671
66,16,-1.000272,7811
67,16,1.208061,7861
68,16,1.101768,7961
69,16,1.103894,8061
70,16,1.100738,8161
71,16,1.155978,8226
72,16,1.169004,8296
73,16,1.364578,8326
73,17,-1.000272,8486
74,17,1.195806,8541
75,17,1.178299,8601
76,17,1.13211,8691
77,17,1.181546,8746
77,18,-1.000272,8926
78,18,1.227,8971
79,18,1.098737,9076
80,18,1.163662,9141
80,19,-0.98025,9291
80,20,-0.98025,9416
81,20,1.212058,9471
82,20,1.169004,9541
82,21,-0.98025,9631
82,22,-0.98025,9781
82,23,-1.000272,9786
83,23,1.123184,9871
84,23,1.282908,9911
85,23,1.113364,10001
86,23,1.082372,10126
87,23,1.17848,10191
88,23,1.232286,10236
89,23,1.13211,10326
90,23,1.156736,10401
91,23,1.155978,10466
92,23,1.151243,10536
93,23,1.11467,10626
94,23,1.188407,10681
95,23,1.138616,10756
96,23,1.195189,10816
96,24,-1.000272,10981
97,24,1.085198,11101
98,24,1.106111,11196
99,24,1.108423,11291
99,25,-1.000272,11441
100,25,1.237823,11486
100,26,-1.000272,11621
100,27,-1.000272,11841
101,27,1.195806,11896
101,28,-1.000272,12076
102,28,1.124728,12156
103,28,1.142585,12226
104,28,1.117375,12311
104,29,-0.98025,12616
105,29,1.188407,12671
105,30,-1.000272,12856
106,30,1.153574,12921
107,30,1.153083,12996
108,30,1.088243,13146
109,30,1.188407,13201
110,30,1.066842,13351
110,31,-0.98025,13481
111,31,1.178299,13541
111,32,-1.000272,13676
112,32,1.151243,13746
113,32,1.074355,13881
114,32,1.129598,13961
115,32,1.195806,14016
116,32,1.195189,14076
116,33,-1.000272,14186
117,33,1.117375,14271
118,33,1.099728,14371
118,34,-0.98025,14506
119,34,1.103894,14606
119,35,-1.000272,14731
120,35,1.164678,14801
120,36,-1.000272,14956
121,36,1.232286,15001
122,36,1.048271,15211
123,36,1.237141,15261
124,36,1.093186,15371
125,36,1.237823,15416
126,36,1.081028,15541
127,36,1.07065,15686
128,36,1.21975,15736
128,37,-1.000272,15851
129,37,1.127933,15931
129,38,-0.98025,15986
130,38,1.175166,16046
131,38,1.217119,16096
132,38,1.131307,16176
133,38,1.117375,16261
134,38,1.098737,16366
135,38,1.084473,16486
136,38,1.130861,16576
137,38,1.256138,16616
137,39,-1.000272,16791
138,39,1.163662,16856
139,39,1.151243,16926
140,39,1.118775,17011
140,40,-1.000272,17136
141,40,1.095881,17241
142,40,1.161018,17306
142,41,-1.000272,17406
143,41,1.223832,17456
144,41,1.223832,17506
144,42,-1.000272,17611
145,42,1.188407,17666
145,43,-1.000272,17831
146,43,1.269998,17871
147,43,1.155978,17936
147,44,-1.000272,18121
148,44,1.118775,18206
148,45,-0.98025,18346
149,45,1.122843,18446
150,45,1.237141,18496
151,45,1.252308,18541
152,45,1.121791,18641
153,45,1.131307,18721
154,45,1.11409,18831
155,45,1.082372,18956
156,45,1.215828,19011
156,46,-0.98025,19146
157,46,1.186417,19206
157,47,-1.000272,19386
157,48,-0.98025,19561
158,48,1.189242,19621
159,48,1.140232,19706
160,48,1.130861,19796
160,49,-0.98025,19941
161,49,1.143207,20026
161,50,-0.98025,20131
162,50,1.181546,20186
163,50,1.184913,20241
164,50,1.192035,20296
165,50,1.227,20341
165,51,-1.000272,20471
166,51,1.153574,20536
167,51,1.104496,20656
168,51,1.097269,20786
169,51,1.133061,20861
169,52,-0.98025,21066
170,52,1.133386,21156
171,52,1.192035,21211
171,53,-1.000272,21346
172,53,1.054976,21531
173,53,1.073257,21671
174,53,1.184913,21726
175,53,1.155978,21791
176,53,1.14962,21871
177,53,1.18104,21936
178,53,1.138616,22011
179,53,1.176,22076
180,53,1.112087,22166
181,53,1.247023,22211
182,53,1.166809,22281
183,53,1.269998,22321
183,54,-1.000272,22481
183,55,-1.000272,22631
184,55,1.141701,22716
185,55,1.158639,22791
186,55,1.065087,22946
187,55,1.086684,23061
188,55,1.215828,23116
189,55,1.151243,23186
190,55,1.140232,23271
191,55,1.097767,23376
191,56,-1.000272,23506
192,56,1.130861,23596
192,57,-1.000272,23686
193,57,1.098737,23791
194,57,1.172141,23851
195,57,1.175166,23911
196,57,1.237141,23961
197,57,1.11975,24061
198,57,1.147955,24141
198,58,-1.000272,24281
199,58,1.169219,24341
200,58,1.079728,24466
200,59,-1.000272,24606
201,59,1.169219,24666
202,59,1.155978,24731
