Goals,Deaths,Reward,Step 
0,0,0,0
0,1,-1.000272,70
1,1,1.232516,120
2,1,1.134693,210
3,1,1.12021,295
4,1,1.192035,350
5,1,1.189242,410
6,1,1.131307,490
6,2,-1.000272,545
7,2,1.158458,610
8,2,1.148981,680
8,2,-5.448073E-05,681
8,3,-1.000272,746
9,3,1.184913,801
10,3,1.100738,901
10,4,-1.000272,966
11,4,1.166394,1026
12,4,1.096815,1131
13,4,1.11975,1231
14,4,1.227,1276
15,4,1.091471,1386
16,4,1.192035,1441
16,5,-1.000272,1526
16,6,-0.98025,1571
17,6,1.112087,1661
17,7,-1.000272,1731
17,8,-1.000272,1776
18,8,1.172141,1836
18,9,-1.000272,1936
18,10,-1.000272,1986
19,10,1.217119,2036
19,11,-1.000272,2116
19,12,-1.000272,2166
19,13,-1.000272,2211
19,14,-1.000272,2246
20,14,1.10282,2346
21,14,1.192035,2401
21,15,-0.98025,2486
22,15,1.133386,2576
23,15,1.127277,2671
23,16,-1.000272,2721
24,16,1.223832,2771
25,16,1.151243,2841
26,16,1.115904,2946
27,16,1.083761,3066
28,16,1.101768,3166
29,16,1.089013,3281
30,16,1.282908,3321
31,16,1.203809,3371
32,16,1.12021,3456
33,16,1.101768,3556
34,16,1.103784,3676
34,17,-1.000272,3756
35,17,1.333061,3786
36,17,1.153083,3861
37,17,1.069658,4006
38,17,1.203809,4056
39,17,1.158639,4131
40,17,1.153574,4196
40,18,-0.98025,4256
41,18,1.161018,4321
41,19,-1.000272,4446
42,19,1.107255,4541
43,19,1.124728,4621
43,20,-1.000272,4716
44,20,1.215828,4771
44,21,-0.98025,4876
45,21,1.14475,4956
45,22,-1.000272,5011
46,22,1.175166,5071
46,23,-1.000272,5101
47,23,1.181546,5156
47,24,-1.000272,5226
48,24,1.077247,5356
49,24,1.203809,5406
50,24,1.237141,5456
51,24,1.116007,5546
52,24,1.22195,5591
53,24,1.175166,5651
54,24,1.146332,5731
55,24,1.140573,5806
56,24,1.212058,5861
56,25,-1.000272,5946
